Symbol,Uniprot,PDB-ID
RPS6,P62753,"4UG0,4V6X,5A2Q,5AJ0,5FLX,5LKS,5OA3,5T2C,5VYC,6F4P,6F4Q,6FEC,6G18,6G4S,6G4W,6G51,6G53,6G5H,6G5I,6IP5,6IP6,6IP8,6OLE,6OLF,6OLG,6OLI,6OLZ,6OM0,6OM7,6QZP,6XA1,6Y0G,6Y2L,6Y57,6YBW,6Z6L,6Z6M,6Z6N,6ZLW,6ZM7,6ZME,6ZMI,6ZMO,6ZMT,6ZMW,6ZN5,6ZOJ,6ZOK,6ZON,6ZP4,6ZUO,6ZV6,6ZVH,6ZVJ,6ZXD,6ZXE,6ZXF,6ZXG,6ZXH,7A09,7K5I,7MQ8,7MQ9,7MQA,7QP6,7QP7,7QVP,7R4X,7TQL,7WTS,7WTT,7WTU,7WTV,7WTW,7WTX,7WTZ,7WU0,7XNX,7XNY,7ZJW,7ZJX,8G5Y,8G5Z,8G60,8G61,8G6J,8GLP,8IFD,8IFE,8JDJ,8JDK,8JDL,8JDM,8K2C,8OZ0,8PJ1,8PJ2,8PJ3,8PJ4,8PJ5,8PJ6,8PPK,8PPL,8QOI,8T4S,8UKB,8XP2,8XP3,8XSX,8XSY,8XSZ,8XXL,8XXM,8XXN,8Y0W,8Y0X,8YOO,8YOP,9BKD,9BLN,9C3H,9G8M,9G8O"
IL18,Q14116,"1J0S,2VXT,3F62,3WO2,3WO3,3WO4,4EEE,4EKX,4HJJ,4R6U,4XFS,4XFT,4XFU,7AL7,8J6K,8SPB,8SV1,8URV"
HFM1,A2PYH4,
RNMT,O43148,"3BGV,3EPP,5E8J,5E9J,5E9W,8Q69,8Q8G,8Q9W"
DKK3,Q9UBP4,
HMBS,P08397,"3ECR,3EQ1,5M6R,5M7F,7AAJ,7AAK,7CCX,7CCY,7CCZ,7CD0,8PND"
MMP19,Q99542,
STIM1,Q13586,"2K60,2MAJ,2MAK,3TEQ,4O9B,6YEL"
SPRR2A,P35326,
SLC5A2,P31639,"7VSI,7YNJ,7YNK,8HB0,8HDH,8HEZ,8HG7,8HIN"
WRN,Q14191,"2AXL,2DGZ,2E1E,2E1F,2FBT,2FBV,2FBX,2FBY,2FC0,3AAF,6TYV,6YHR,7GQS,7GQT,7GQU,7XUT,8PFL,8PFO,8PFP,8YLE"
NMRK2,Q9NPI5,
SCYL1,Q96KG9,
DNM2,P50570,2YS1
LRP1,Q07954,"1CR8,1D2L,1J8E,2FYJ,2FYL,2KNX,2KNY"
PLIN2,Q99541,
IL1RL1,Q01638,4KC3
C9orf72,Q96LT7,"6LT0,6V4U,7MGE,7O2W"
CD69,Q07108,"1E87,1E8I,1FM5,3CCK,3HUP,8G94"
F10,P00742,"1C5M,1EZQ,1F0R,1F0S,1FAX,1FJS,1FXY,1G2L,1G2M,1HCG,1IOE,1IQE,1IQF,1IQG,1IQH,1IQI,1IQJ,1IQK,1IQL,1IQM,1IQN,1KSN,1LPG,1LPK,1LPZ,1LQD,1MQ5,1MQ6,1NFU,1NFW,1NFX,1NFY,1P0S,1V3X,1WU1,1XKA,1XKB,1Z6E,2BMG,2BOH,2BOK,2BQ6,2BQ7,2BQW,2CJI,2D1J,2EI6,2EI7,2EI8,2FZZ,2G00,2GD4,2H9E,2J2U,2J34,2J38,2J4I,2J94,2J95,2JKH,2P16,2P3F,2P3T,2P3U,2P93,2P94,2P95,2PHB,2PR3,2Q1J,2RA0,2UWL,2UWO,2UWP,2VH0,2VH6,2VVC,2VVU,2VVV,2VWL,2VWM,2VWN,2VWO,2W26,2W3I,2W3K,2WYG,2WYJ,2XBV,2XBW,2XBX,2XBY,2XC0,2XC4,2XC5,2Y5F,2Y5G,2Y5H,2Y7X,2Y7Z,2Y80,2Y81,2Y82,3CEN,3CS7,3ENS,3FFG,3HPT,3IIT,3K9X,3KL6,3KQB,3KQC,3KQD,3KQE,3LIW,3M36,3M37,3Q3K,3SW2,3TK5,3TK6,4A7I,4BTI,4BTT,4BTU,4Y6D,4Y71,4Y76,4Y79,4Y7A,4Y7B,4ZH8,4ZHA,5JQY,5JTC,5JZ8,5JZU,5K0H,5VOE,5VOF,6Q9F,6Q9I,6RK9,6YYW,6YYX,6YYY,6Z6Q,6Z6R,7AHU,7BMI,7BMJ,7E6J,7TPP,7YB8,7YB9,7YBB,7YBC,8EOK,8RE5,8RE6,8RE7,8RE8,8RE9,9CLI,9CM2,9CM9,9CTH"
CHRM2,P08172,"3UON,4MQS,4MQT,5YC8,5ZK3,5ZK8,5ZKB,5ZKC,6OIK,6U1N,7T8X,7T90,7T94,7T96,8J8R,8J97,8JAF"
TBCE,Q15813,"4ICU,4ICV"
ZEB2,O60315,2DA7
UGDH,O60701,"2Q3E,2QG4,3ITK,3KHU,3PRJ,3PTZ,3TDK,3TF5,4EDF,4RJT,5TJH,5VR8,5W4X,6C4J,6C4K,6C58,6C5A,6C5Z"
RPS10,P46783,"4UG0,4V6X,5A2Q,5AJ0,5FLX,5LKS,5OA3,5T2C,5VYC,6FEC,6G51,6G53,6G5H,6G5I,6IP5,6IP6,6IP8,6OLE,6OLF,6OLG,6OLI,6OLZ,6OM0,6OM7,6QZP,6XA1,6Y0G,6Y2L,6Y57,6YBS,6Z6L,6Z6M,6Z6N,6ZLW,6ZM7,6ZME,6ZMI,6ZMO,6ZMT,6ZMW,6ZN5,6ZOJ,6ZOL,6ZON,6ZP4,6ZUO,6ZV6,6ZVH,6ZVJ,6ZXD,6ZXE,6ZXF,6ZXG,6ZXH,7A09,7K5I,7QP6,7QP7,7QVP,7R4X,7TQL,7XNX,7XNY,8G5Y,8G60,8G61,8G6J,8GLP,8IFD,8IFE,8JDJ,8JDK,8JDL,8JDM,8K2C,8OZ0,8PJ1,8PJ2,8PJ3,8PJ4,8PJ5,8PJ6,8PPK,8PPL,8QOI,8T4S,8UKB,8XP2,8XP3,8XSX,8XSY,8XSZ,8XXL,8XXM,8XXN,8Y0W,8Y0X,8YOO,8YOP,9BKD,9BLN,9C3H,9G8M,9G8O"
WLS,Q5T9L3,"7DRT,7KC4,8TZO,8TZP,8TZR,8TZS"
SYNCRIP,O60506,"2DGU,2MXT,2NBB,6KOR"
SMN1,Q16637,"1G5V,1MHN,2LEH,4A4E,4A4G,4GLI,4QQ6,5XJL,5XJQ,5XJR,5XJS,5XJT,5XJU,7W2P,7W30"
NDUFAB1,O14561,"2DNW,5OOL,5OOM,5XTB,5XTC,5XTD,5XTH,5XTI,6ODD,7A5H,7A5J,7O9K,7O9M,7ODR,7ODS,7ODT,7OF0,7OF2,7OF3,7OF5,7OF7,7OI6,7OI7,7OI8,7OI9,7OIC,7OID,7OIE,7PD3,7PO4,7QH6,7QH7,8K2B,8PK0,8QSJ,8QU5"
CCL11,P51671,"1EOT,2EOT,2MPM,7SCS"
DDIT4,Q9NX09,"3LQ9,7MOP"
PRB1,P04280,
TAF12,Q16514,"1H3O,6MZC,6MZD,6MZL,6MZM,7EDX,7EG7,7EG8,7EG9,7EGA,7EGB,7EGC,7EGD,7EGE,7EGF,7EGG,7EGI,7EGJ,7ENA,7ENC,7KTR,7KTS,8GXQ,8GXS,8H7G,8WAK,8WAL,8WAN,8WAO,8WAP,8WAQ,8WAR,8WAS"
BLNK,Q8WV28,6YLU
RNPEP,Q9H4A4,
MAPK10,P53779,"1JNK,1PMN,1PMU,1PMV,2B1P,2EXC,2O0U,2O2U,2OK1,2P33,2R9S,2WAJ,2ZDT,2ZDU,3CGF,3CGO,3DA6,3FI2,3FI3,3FV8,3G90,3G9L,3G9N,3KVX,3OXI,3OY1,3PTG,3RTP,3TTI,3TTJ,3V6R,3V6S,4H36,4H39,4H3B,4KKE,4KKG,4KKH,4U79,4W4V,4W4W,4W4X,4W4Y,4WHZ,4X21,4Y46,4Y5H,4Z9L,6EKD,6EMH,6EQ9,7KSI,7KSJ,7KSK,7ORE,7ORF,7S1N,7YL1,8BZP,8ENJ,8WGF"
TENM1,Q9UKZ4,
XYLT2,Q9H1B5,
ETV3,P41162,
STMN1,P16949,
MED12,Q93074,"8TQ2,8TQC,8TQW"
MANF,P55145,"2KVD,2KVE,2W51"
CD1A,P06126,"1ONQ,1XZ0,4X6C,4X6D,4X6E,4X6F,5J1A,6NUX,7KOZ,7KP0,7KP1,7RYM,7RYN,7RYO,7SH4"
COL9A1,P20849,"2UUR,5CTD,5CTI,5CVA,5CVB"
ATP7A,Q04656,"1AW0,1KVI,1KVJ,1Q8L,1S6O,1S6U,1Y3J,1Y3K,1YJR,1YJT,1YJU,1YJV,2AW0,2G9O,2GA7,2K1R,2KIJ,2KMV,2KMX,3CJK,5T7L,7LU8"
RBP4,P02753,"1BRP,1BRQ,1JYD,1JYJ,1QAB,1RBP,1RLB,2WQ9,2WQA,2WR6,3BSZ,3FMZ,4O9S,4PSQ,5NTY,5NU2,5NU6,5NU7,5NU8,5NU9,5NUA,5NUB,6QBA"
DDC,P20711,"3RBF,3RBL,3RCH,8OR9,8ORA"
FAS,P25445,"1DDF,2NA7,3EWT,3EZQ,3THM,3TJE"
TRIM55,Q9BYV6,
SLC25A21,Q9BQT8,
MID1,O15344,"2DQ5,2FFW,2JUN,5IM8,7QRY"
GFOD1,Q9NXC2,8Y7P
FKTN,O75072,
ZMPSTE24,O75844,"2YPT,4AW6,5SYT,6BH8"
GYG1,P46976,"3Q4S,3QVB,3RMV,3RMW,3T7M,3T7N,3T7O,3U2T,3U2U,3U2V,3U2W,3U2X,6EQJ,6EQL,7OVX,7Q0B,7Q0S,7Q12,7Q13,7ZBN,8CVX,8CVY,8CVZ"
PCSK7,Q16549,
FBXO38,Q6PIJ6,
DROSHA,Q9NRR4,"2KHX,2NA2,5B16,6LXD,6LXE,6V5B,6V5C,9ASM,9ASN,9ASO,9ASP,9ASQ"
PISD,Q9UG56,
FTO,Q9C0B1,"3LFM,4CXW,4CXX,4CXY,4IDZ,4IE0,4IE4,4IE5,4IE6,4IE7,4QHO,4QKN,4ZS2,4ZS3,5DAB,5F8P,5ZMD,6AEJ,6AK4,6AKW,7CKK,7E8Z,7WCV,8IT9"
COPA,P53621,"6PBG,6TZT,6U3V"
MCU,Q8NE86,"4XSJ,4XTB,5BZ6,5KUE,5KUG,5KUI,5KUJ,6JG0,6K7X,6K7Y,6KVX,6O58,6O5B,6WDN,6WDO,6XJV,6XJX"
CAPNS1,P04632,"1KFU,1KFX,4PHJ,4PHK,4PHM,4WQ2,4WQ3,5D69,6QLB"
CACNB2,Q08289,"8HLP,8HMA,8HMB"
FMR1,Q06787,"2BKD,2FMR,2LA5,2QND,4OVA,4QVZ,4QW2,5DE5,5DE8,5DEA,5UWJ,5UWO"
NTRK2,Q16620,"1HCF,1WWB,2MFQ,4ASZ,4AT3,4AT4,4AT5,5MO9,8OYD"
GHR,P10912,"1A22,1AXI,1HWG,1HWH,1KF9,2AEW,3HHR,5OEK,5OHD,6I5J,6I5N"
PPP6R3,Q5H9R7,
MSTO1,Q9BUK6,
IGF2BP1,Q9NZI8,"3KRM,6QEY"
PDZD2,O15018,
PMP22,Q01453,
CBARP,Q8N350,
SLC17A7,Q9P2U7,
SMCHD1,A6NHR9,6MW7
OSM,P13725,"1EVS,8V29,8V2A"
TAF8,Q7Z7C8,"4WV4,4WV6,5FUR,6MZC,6MZL,6MZM,7EDX,7EG7,7EG8,7EG9,7EGA,7EGB,7EGC,7EGD,7EGE,7EGG,7EGH,7EGI,7EGJ,7ENA,7ENC,8GXQ,8GXS,8WAK,8WAL,8WAN,8WAO,8WAP,8WAQ,8WAR,8WAS"
MYBL2,P10244,6C48
DDX53,Q86TM3,"3IUY,8KCA"
TRPM7,Q96QT4,
PLS3,P13797,"1AOA,1WJO,7R94,7SX8,7SX9,7SXA"
HMGB1,P09429,"2LY4,2RTU,2YRQ,6CG0,6CIJ,6CIK,6CIL,6CIM,6OEM,6OEN,6OEO,8I9M"
KIF26B,Q2KJY2,
ELN,P15502,
PIPOX,Q9P0Z9,
MT3,P25713,"2F5H,2FJ4,2FJ5"
SLC38A7,Q9NVC3,
VAPB,O95292,"2MDK,3IKK"
ATP11A,P98196,
ZC4H2,Q9NQZ6,
FOXO4,P98177,"1E17,3L2C"
STK4,Q13043,"2JO8,3COM,4NR2,4OH8,5TWG,5TWH,6YAT,8A5J,8PAV,8PAW"
SLC52A2,Q9HAB3,
TUBA3D,P0DPH8,
CLOCK,O15516,"4H10,6QPJ"
ALOX5,P09917,"3O8Y,3V92,3V98,3V99,6N2W,6NCF,7TTJ,7TTK,7TTL"
PROC,P04070,"1AUT,1LQV,3F6U,3JTC,4DT7,6M3B,6M3C,8JRU,8JRV"
PIEZO1,Q92508,
FLT3,P36888,"1RJB,3QS7,3QS9,4RT7,4XUF,5X02,6IL3,6JQR,7QDP,7ZV9"
HTRA2,O43464,"1LCY,2PZD,5FHT,5M3N,5M3O,5TNY,5TNZ,5TO0,5TO1,5WYN,7VGE,8AUK,8E2K"
RPS3,P23396,"1WH9,4UG0,4V6X,5A2Q,5AJ0,5FLX,5LKS,5OA3,5T2C,5VYC,6FEC,6G51,6G53,6G5H,6G5I,6IP5,6IP6,6IP8,6OLE,6OLF,6OLG,6OLI,6OLZ,6OM0,6OM7,6QZP,6XA1,6Y0G,6Y2L,6Y57,6YBS,6Z6L,6Z6M,6Z6N,6ZLW,6ZM7,6ZME,6ZMI,6ZMO,6ZMT,6ZMW,6ZN5,6ZOJ,6ZOL,6ZON,6ZP4,6ZUO,6ZV6,6ZVH,6ZVJ,6ZXD,6ZXE,6ZXF,6ZXG,6ZXH,7A09,7K5I,7QP6,7QP7,7QVP,7R4X,7TQL,7XNX,7XNY,8G5Y,8G5Z,8G60,8G61,8G6J,8GLP,8IFD,8IFE,8JDJ,8JDK,8JDL,8JDM,8K2C,8OZ0,8PJ1,8PJ2,8PJ3,8PJ4,8PJ5,8PJ6,8PPK,8PPL,8QOI,8T4S,8UKB,8XP2,8XP3,8XSX,8XSY,8XSZ,8XXL,8XXM,8XXN,8Y0W,8Y0X,8YOO,8YOP,9BKD,9BLN,9C3H,9G8M,9G8O"
HNRNPR,O43390,2DK2
MC4R,P32245,"6W25,7AUE,7F53,7F54,7F55,7F58,7PIU,7PIV,8QJ2,8WKY,8WKZ"
STRIT1,P0DN84,7MPA
NAA80,Q93015,"6NAS,6NBE,6NBW"
MTPN,P58546,"3AAA,7DF7,7DSA,7DSB"
CBS,P35520,"1JBQ,1M54,4COO,4L0D,4L27,4L28,4L3V,4PCU,4UUU,5MMS,7QGT,8S5H,8S5I,8S5J,8S5K,8S5L,8S5M,8STW"
ATIC,P31939,"1P4R,1PKX,1PL0,5UY8,5UZ0"
SESN1,Q9Y6P5,
SELENON,Q9NZV5,
SMUG1,Q53HV7,
APOBEC3A,P31941,"2M65,4XXO,5KEG,5SWW,7D3V,7D3W,7D3X,8FII,8FIJ,8FIK,8FIL,8FIM"
PRDX2,P32119,"1QMV,5B8A,5B8B,5IJT,7KIZ,7KJ0,7KJ1"
LSM11,P83369,"6V4X,8G1U"
SIGMAR1,Q99720,"5HK1,5HK2,6DJZ,6DK0,6DK1"
HAP1,P54257,
CA5A,P35218,
PRDX6,P30041,"1PRX,5B6M,5B6N"
ZNF699,Q32M78,
ABCB1,P08183,"6C0V,6FN1,6FN4,6QEX,7A65,7A69,7A6C,7A6E,7A6F,7O9W,8Y6H,8Y6I"
TREM2,Q9NZC2,"5ELI,5UD7,5UD8,6B8O,6XDS,6Y6C,6YMQ,6YYE,6Z0G,6Z0H,6Z0I,8T51,8T59"
TYRP1,P17643,"5M8L,5M8M,5M8N,5M8O,5M8P,5M8Q,5M8R,5M8S,5M8T,9EY5,9EY6,9EY7,9EY8"
SLIT3,O75094,
CYCS,P99999,"1J3S,2N3Y,2N9I,2N9J,3NWV,3ZCF,3ZOO,5EXQ,5O10,5TY3,6DUJ,6ECJ,6XNK"
TGFBI,Q15582,"1X3B,2LTB,2LTC,2VXP,5NV6,7AS7,7ASC,7ASG,8HGA,8HIA"
KAT2A,Q92830,"1F68,1Z4R,3D7C,5H84,5H86,5MLJ,5TRL,5TRM,6J3P,8E6O,8H65,8H66,8H6C,8H6D"
SF3B1,O75533,"2F9D,2F9J,2FHO,2PEH,3LQV,4OZ1,5IFE,5O9Z,5Z56,5Z57,5Z58,5ZYA,6AH0,6AHD,6EN4,6FF4,6FF7,6N3E,6QX9,6Y50,6Y53,6Y5Q,7ABG,7ABH,7ABI,7B0I,7B91,7B92,7B9C,7DVQ,7EVN,7EVO,7OMF,7ONB,7OPI,7Q3L,7Q4O,7Q4P,7QTT,7SN6,7VPX,8CH6,8H6E,8H6J,8H6K,8H6L,8HK1,8I0P,8I0R,8I0S,8I0T,8I0U,8I0V,8QO9,8QXD,8QZS,8R08,8R09,8R0A,8R0B,8RM5,8Y7E"
SLC3A2,P08195,"2DH2,2DH3,6IRS,6IRT,6JMQ,6JMR,6S8V,7B00,7CCS,7CMH,7CMI,7DF1,7DSK,7DSL,7DSN,7DSQ,7EPZ,7P9U,7P9V,8A6L,8G0M,8IDA,8J8L,8J8M,8QEY,8WNS,8WNT,8WNY,8X0W,8XPU"
CTSS,P25774,"1GLO,1MS6,1NPZ,1NQC,2C0Y,2F1G,2FQ9,2FRA,2FRQ,2FT2,2FUD,2FYE,2G6D,2G7Y,2H7J,2HH5,2HHN,2HXZ,2OP3,2R9M,2R9N,2R9O,3IEJ,3N3G,3N4C,3OVX,4P6E,4P6G,5QBU,5QBV,5QBW,5QBX,5QBY,5QBZ,5QC0,5QC1,5QC2,5QC3,5QC4,5QC5,5QC6,5QC7,5QC8,5QC9,5QCA,5QCB,5QCC,5QCD,5QCE,5QCF,5QCG,5QCH,5QCI,5QCJ,6YYN,6YYO,6YYP,6YYQ,6YYR,8PI3,8RND,9GJ2"
CA3,P07451,"1Z93,1Z97,2HFW,3UYN,3UYQ"
SLC6A8,P48029,
SFXN1,Q9H9B4,
ZKSCAN3,Q9BRR0,
CD19,P15391,"6AL5,7JIC,7URV,7URX"
CAMKMT,Q7Z624,4PWY
ERVW-1,Q9UQF0,"5HA6,6RX1,8OUH,8OUJ"
AARS1,P49588,"4XEM,4XEO,5KNN,5T5S,5T76,5V59"
LPIN1,Q14693,
GSDMB,Q8TAX9,"5TIB,5TJ2,5TJ4,7WJQ,8EFP,8ET1,8ET2,8GTJ,8GTK,8GTN"
SYNE1,Q8NF91,"4DXR,6R15,6XF2"
VMA21,Q3ZAQ7,
U2AF1,Q01081,1JMT
PIK3C2A,O00443,"2AR5,2IWL,2REA,2RED,6BTY,6BTZ,6BU0,6BUB"
CYP4F2,P78329,
BIRC2,Q13490,"1QBH,2L9M,3D9T,3D9U,3M1D,3MUP,3OZ1,3T6P,3UW4,4EB9,4HY4,4HY5,4KMN,4LGE,4LGU,4MTI,4MU7,5M6N,6EXW,6HPR,6W74,6W7O,6W8I,7QGJ,7TRL,7TRM,8DSF,8DSO"
DPAGT1,Q9H3H5,"5LEV,5O5E,6BW5,6BW6,6FM9,6FWZ,6JQ3"
PNN,Q9H307,
NCALD,P61601,
CLEC10A,Q8IUN9,"6PUV,6PY1,6W12,6XIY"
NTM,Q9P121,6DLF
TMEM38A,Q9H6F2,
NAT10,Q9H0A0,"6VLA,7MQ8,7MQ9"
IL17F,Q96PD4,"1JPY,3JVF,5N92,5NAN,6HG4,6HG9,6HGO,6PPG,8RUU"
ATL3,Q6DD88,"5VGR,6XJO"
COL6A3,P12111,"1KNT,1KTH,1KUN,2KNT,6SNK"
FLAD1,Q8NFF5,"8ROM,8RON"
KCNIP1,Q9NZI2,"1S1E,2I2R,2NZ0,7E83,7E84,7F3F,7W6N,7W6T"
CPT1C,Q8TCG5,2M76
AURKB,Q96GD4,4AF3
MPI,P34949,
ELANE,P08246,"1B0F,1H1B,1HNE,1PPF,1PPG,2RG3,2Z7F,3Q76,3Q77,4NZL,4WVP,5A09,5A0A,5A0B,5A0C,5A8X,5A8Y,5A8Z,5ABW,6E69,6F5M,6SMA,7CBK,7WHU,8D4Q,8D4U,8D7I,8D7K,8G24,8G25,8G26,8QGX,9ASS,9ASX,9ATK,9ATU"
CPEB4,Q17RY0,"2MKI,2MKJ,5DIF"
TNXB,P22105,"2CUH,2CUI,2CUM"
TEPSIN,Q96N21,"5WF9,5WFB"
HPGDS,O60760,"1IYH,1IYI,1V40,2CVD,2VCQ,2VCW,2VCX,2VCZ,2VD0,2VD1,3EE2,3KXO,3VI5,3VI7,4EC0,4EDY,4EDZ,4EE0,5AIS,5AIV,5AIX,5YWE,5YWX,5YX1,6N4E,6W58,6W8H,6ZTC,7JR6,7JR8"
HSPA9,P38646,"3N8E,4KBO,6NHK,6P2U,6PMT"
PNPLA6,Q8IY17,
LBR,Q14739,2DIG
MAS1L,P35410,
AOC1,P19801,"3HI7,3HIG,3HII,3K5T,3MPH"
TLR7,Q9NYK1,7CYN
SNAP25,P60880,"1KIL,1XTG,2N1T,3DDA,3DDB,3RK2,3RK3,3RL0,3ZUR,5W7I,5W7J,6JLH,8BAN,8BAV"
ARMC5,Q96C12,
SLK,Q9H2G2,"2J51,2JFL,2JFM,2UV2,4USF,6HVD,8BEM"
ACHE,P22303,"1B41,1F8U,1VZJ,2X8B,3LII,4BDT,4EY4,4EY5,4EY6,4EY7,4EY8,4M0E,4M0F,4PQE,5FOQ,5FPQ,5HF5,5HF6,5HF8,5HF9,5HFA,5HQ3,6CQT,6CQU,6CQV,6CQW,6CQX,6CQY,6CQZ,6F25,6NEA,6NTG,6NTH,6NTK,6NTL,6NTM,6NTN,6NTO,6O4W,6O4X,6O50,6O52,6O5R,6O5S,6O5V,6O66,6O69,6U34,6U37,6U3P,6WUV,6WUY,6WUZ,6WV1,6WVC,6WVO,6WVP,6WVQ,6ZWE,7D9O,7D9P,7D9Q,7E3D,7E3H,7RB5,7RB6,7RB7,7XN1,8AEN,8AEV,8DT2,8DT4,8DT5,8DT7"
PAFAH2,Q99487,
LATS1,O95835,"4ZRK,5B5W,5BRK,7LWH"
STMN2,Q93045,
HBG2,P69892,"1FDH,4MQJ,4MQK,7QU4"
SHBG,P04278,"1D2S,1F5F,1KDK,1KDM,1LHN,1LHO,1LHU,1LHV,1LHW,6PYA,6PYB,6PYF,6ULB"
LRP4,O75096,8S9P
SETD2,Q9BYW2,"2A7O,2MDC,2MDI,2MDJ,4FMU,4H12,5JJY,5JLB,5JLE,5LSS,5LSX,5LSY,5LSZ,5LT6,5LT7,5LT8,5V21,5V22,6J9J,6VDB,7EA8,7EVR,7EVS,7LZB,7LZD,7LZF,7TY2,7TY3,8Q5P"
GCG,P01275,"1BH0,1D0R,1NAU,2G49,2L63,2L64,2M5P,2M5Q,3IOL,4APD,4ZGM,5OTU,5OTV,5OTW,5OTX,5VAI,5YQZ,6EDS,6LMK,6LML,6NZN,6PHI,6PHJ,6PHK,6PHL,6PHO,6PHP,6VCB,6X18,7D68,7DUQ,7KI0,7KI1,7XM8,8ANJ,8ANK,8JRV"
SIRT3,Q9NTG7,"3GLR,3GLS,3GLT,3GLU,4BN4,4BN5,4BV3,4BVB,4BVE,4BVF,4BVG,4BVH,4C78,4C7B,4FVT,4FZ3,4HD8,4JSR,4JT8,4JT9,4O8Z,5BWN,5BWO,5D7N,5H4D,5Y4H,5YTK,5Z93,5Z94,5ZGC,6ISO,8ANC,8BBK,8CCW,8CCZ,8HLW,8HLY,8HN9,8V15,8V2N,8V5U,9CBT"
SCO2,O43819,2RLI
MTX1,Q13505,
FHL1,Q13642,"1X63,2CUP,2CUR,2EGQ"
TAP2,Q03519,"5U1D,8T46,8T4E,8T4F,8T4G,8T4H,8T4I,8T4J"
ALPI,P09923,
UCHL1,P09936,"2ETL,2LEN,3IFW,3IRT,3KVF,3KW5,4DM9,4JKJ,7ZM0,8DY8,8EDE,8PW1,8XI7"
FKRP,Q9H9S5,"6KAJ,6KAK,6KAL,6KAM,6KAN,6L7S,6L7T,6L7U"
GRN,P28799,"1G26,2JYE,2JYT,2JYU,2JYV,6NUG,8T8R,8T8S"
UBR3,Q6ZT12,
GDI1,P31150,
UBE2D2,P62837,"1UR6,1W4U,2CLW,2ESK,2ESO,2ESP,2ESQ,3A33,3JVZ,3JW0,3L1Y,3TGD,3ZNI,4A49,4A4B,4A4C,4AUQ,4DDG,4DDI,4LDT,4V3K,4V3L,4WZ3,5D0K,5D0M,5D1K,5D1L,5D1M,5EDV,5MNJ,5ULF,5ULH,5ULK,5VZW,5ZBU,6HPR,6M2C,6SQO,6SQR,6SQS,6TTU,6W7Z,6W9D,7AI0,7AI1,7BOL,7R71,8B3I,8GBQ,8GCB,8GRM,8JWJ,8JWU,8V0D,8VK8,8VK9"
LOXL2,Q9Y4K0,5ZE3
ELP1,O95163,"5CQR,8PTX,8PTY,8PTZ,8PU0"
RMDN2,Q96LZ7,
CHCHD2,Q9Y6H1,
GOT1,P17174,"3II0,3WZF,6DNA,6DNB,6DND,6LIG"
SGCB,Q16585,
TNS1,Q9HBL0,
KCNN4,O15554,"6CNM,6CNN,6CNO,6D42"
CCR5,P51681,"2L87,2MZX,2RLL,2RRS,4MBS,5UIW,5YD3,5YD4,5YD5,5YY4,6FGP,6MEO,6MET,7F1Q,7F1R,7F1S,7NJZ,7NW3,7O7F,8AS2,8AS3"
HRK,O00198,"2L58,2L5B,6XY4,7P0U"
SCN4A,P35499,"6AGF,6MBA,6MC9"
TRPV4,Q9HBA0,"4DX1,4DX2,7AA5,8FC7,8FC8,8FC9,8FCA,8FCB,8JU5,8JU6,8JVI,8JVJ,8T1B,8T1C,8T1D,8T1E,8T1F"
AGA,P20933,"1APY,1APZ"
HAVCR1,Q96D42,"5DZO,5F70"
P3H3,Q8IVL6,
DENR,O43583,"5ONS,5VYC,6MS4,6VPQ,6VPR"
ALOX15,P16050,
PRKAG1,P54619,"2UV4,2UV5,2UV6,2UV7,4CFE,4CFF,4RER,4REW,4ZHX,5EZV,5ISO,6B1U,6B2E,6C9F,6C9G,6C9H,6C9J,7JHG,7JHH,7JIJ,7M74,7MYJ,8BIK"
PRKAB2,O43741,"2F15,2V8Q,2V92,2V9J,2Y8L,2Y8Q,2YA3,4CFH,4EAI,4EAJ,4RER,4REW,6B2E,7JHG,7JHH,7JIJ,7M74"
UTS2,O95399,"6HVB,6HVC"
NR2F2,P24468,3CJW
BTG2,P78543,"3DJU,3E9V"
ATXN2,Q99700,3KTR
SELENBP1,Q13228,
PAF1,Q8N7H5,"4M6T,5ZYQ,6GMH,6TED,7OOP,7OPC,7OPD,7UNC,7UND,8A3Y"
SOD2,P04179,"1AP5,1AP6,1EM1,1JA8,1LUV,1LUW,1MSD,1N0J,1N0N,1PL4,1PM9,1QNM,1SZX,1VAR,1XDC,1XIL,1ZSP,1ZTE,1ZUQ,2ADP,2ADQ,2GDS,2P4K,2QKA,2QKC,3C3S,3C3T,5GXO,5T30,5VF9,7KKS,7KKU,7KKW,7KLB,8SKS,8VHW,8VHY,8VJ0,8VJ4,8VJ5,8VJ8"
RIMS2,Q9UQ26,"1V27,1WFG"
FJX1,Q86VR8,
ARIH2,O95376,"7OD1,7ONI"
PSMB8,P28062,"5L5A,5L5B,5L5D,5L5E,5L5F,5L5H,5L5I,5L5J,5L5O,5L5P,5L5Q,5L5R,5L5S,5L5T,5L5U,5L5V,5LTT,5M2B,6AVO,6E5B,7AWE,7B12"
TNFRSF1B,P20333,"1CA9,3ALQ,8HLB,9CU8"
SARAF,Q96BY9,"6O2U,6O2V,6O2W"
